Datetime,Price,Volume,VolOsc,VolOscNorm,Volatility,PredictedVolatility
2023-03-22 09:15:00+05:30,1573.0,0,359251.9642857143,-0.0076890715848397795,10.232339465423612,10.360570121378855
2023-03-22 10:15:00+05:30,1571.199951171875,1129920,315948.9642857143,-0.025206919943373318,10.360570121378855,9.78715259898083
2023-03-22 11:15:00+05:30,1569.0999755859375,1349520,312288.82142857136,-0.026687598592473855,9.78715259898083,8.453450785714454
2023-03-22 12:15:00+05:30,1573.0,559539,246251.75,-0.05340231589444744,8.453450785714454,6.636433830176537
2023-03-22 13:15:00+05:30,1575.75,500293,38230.60714285704,-0.13755544237391248,6.636433830176537,6.413786318480719
2023-03-22 14:15:00+05:30,1576.949951171875,1987698,-22766.892857142957,-0.1622314453124999,6.413786318480719,5.966173352852249
2023-03-22 15:15:00+05:30,1575.800048828125,146543,-32162.178571428405,-0.16603222563783415,5.966173352852249,5.838421969640026
2023-03-23 09:15:00+05:30,1572.800048828125,0,-32162.178571428405,-0.16603222563783415,5.838421969640026,5.303037175993657
2023-03-23 10:15:00+05:30,1574.1500244140625,1335096,-116756.25,-0.20025401432029663,5.303037175993657,2.9192734162553435
2023-03-23 11:15:00+05:30,1578.1500244140625,2399311,-411205.2142857143,-0.3193707569405402,2.9192734162553435,3.850800734411728
2023-03-23 12:15:00+05:30,1584.449951171875,2185605,-432299.5357142857,-0.3279042794219359,3.850800734411728,3.882072474806987
2023-03-23 13:15:00+05:30,1577.5,3640576,-462534.5,-0.340135568697109,3.882072474806987,5.346754259528165
2023-03-23 14:15:00+05:30,1561.5,2792071,-352341.3571428573,-0.29555790048193564,5.346754259528165,5.925937214516057
2023-03-23 15:15:00+05:30,1563.1500244140625,751840,-298862.9642857143,-0.2739236863044072,5.925937214516057,6.197358118679429
2023-03-24 09:15:00+05:30,1566.550048828125,0,-298862.9642857143,-0.2739236863044072,6.197358118679429,6.3895664340106375
2023-03-24 10:15:00+05:30,1566.9000244140625,2441897,-226933.96428571432,-0.24482544104239395,6.3895664340106375,6.331514907916585
2023-03-24 11:15:00+05:30,1570.949951171875,2673969,-170775.92857142864,-0.2221072008799117,6.331514907916585,6.416601098398765
2023-03-24 12:15:00+05:30,1568.75,2657181,-56691.03571428568,-0.17595515937999304,6.416601098398765,6.454635790435657
2023-03-24 13:15:00+05:30,1567.6500244140625,3281631,162794.85714285704,-0.0871640689726594,6.454635790435657,6.771817402588006
2023-03-24 14:15:00+05:30,1561.949951171875,2064879,191962.32142857136,-0.07536462744758984,6.771817402588006,7.20388446034233
2023-03-24 15:15:00+05:30,1559.6500244140625,511031,219261.46428571432,-0.06432099894865502,7.20388446034233,7.144206071469514
2023-03-27 09:15:00+05:30,1569.550048828125,0,219261.46428571432,-0.06432099894865502,7.144206071469514,7.010845806405729
2023-03-27 10:15:00+05:30,1568.4000244140625,2094066,290419.8571428573,-0.03553449603873221,7.010845806405729,6.502698653900507
2023-03-27 11:15:00+05:30,1566.699951171875,2218127,406215.0357142857,0.01130942652699296,6.502698653900507,4.493315380517782
2023-03-27 12:15:00+05:30,1567.0,4201113,474184.6428571427,0.03880593418045042,4.493315380517782,6.7399730707766725
2023-03-27 13:15:00+05:30,1570.75,1622417,390550.64285714296,0.00497253396296915,3.5223557727673795,3.342755796596418
2023-03-27 14:15:00+05:30,1570.0,2967695,327395.42857142864,-0.020576353340631875,3.342755796596418,3.1543907814324488
2023-03-27 15:15:00+05:30,1567.449951171875,774503,311803.4642857143,-0.02688394556215959,3.1543907814324488,3.6191973130078705
2023-03-28 09:15:00+05:30,1574.050048828125,0,311803.4642857143,-0.02688394556215959,3.6191973130078705,3.6907277136179246
2023-03-28 10:15:00+05:30,1570.800048828125,3178387,291250.3571428573,-0.035198524557269906,3.6907277136179246,3.6907277136179246
2023-03-28 11:15:00+05:30,1570.949951171875,1463978,200734.64285714296,-0.07181586185310374,3.6907277136179246,4.989370645085991
2023-03-28 12:15:00+05:30,1580.6500244140625,3829583,167690.35714285704,-0.08518363744045143,4.989370645085991,5.361649072012751
2023-03-28 13:15:00+05:30,1576.550048828125,4040712,95466.89285714272,-0.11440100564323433,5.361649072012751,5.363326897649998
2023-03-28 14:15:00+05:30,1578.449951171875,3608591,147842.99999999977,-0.09321271147103202,5.363326897649998,4.871859291898211
2023-03-28 15:15:00+05:30,1580.199951171875,590117,137650.07142857113,-0.09733617120924072,4.871859291898211,7.410048557340694
2023-03-29 09:15:00+05:30,1593.550048828125,0,137650.07142857113,-0.09733617120924072,7.410048557340694,8.50897497183822
2023-03-29 10:15:00+05:30,1591.1500244140625,3539733,162174.9642857141,-0.0874148411840528,8.50897497183822,8.606721462051631
2023-03-29 11:15:00+05:30,1587.0,2995557,196411.17857142864,-0.07356488136077478,8.606721462051631,8.543782988074605
2023-03-29 12:15:00+05:30,1587.9000244140625,2085681,48877.607142857276,-0.13324829202697785,8.543782988074605,9.630254950504904
2023-03-29 13:15:00+05:30,1597.75,2324160,146016.96428571432,-0.09395141818280994,9.630254950504904,9.399228115560161
2023-03-29 14:15:00+05:30,1589.3499755859375,3486057,158257.60714285728,-0.08899957361355615,9.399228115560161,8.536091454930236
2023-03-29 15:15:00+05:30,1587.800048828125,1369673,178704.28571428545,-0.08072804936235055,8.536091454930236,9.100299508926293
2023-03-31 09:15:00+05:30,1599.449951171875,0,178704.28571428545,-0.08072804936235055,9.100299508926293,8.52607882867749
2023-03-31 10:15:00+05:30,1596.0,3332692,157911.96428571455,-0.08913940039594158,8.52607882867749,7.6836849762042085
2023-03-31 11:15:00+05:30,1598.3499755859375,1920219,217420.25,-0.06506584601820468,7.6836849762042085,11.525527464306313
2023-03-31 12:15:00+05:30,1601.25,2004561,110369.39285714319,-0.10837233014354482,7.956518619157649,7.9833167319440905
2023-03-31 13:15:00+05:30,1606.449951171875,3892703,77973.32142857136,-0.12147787633429241,7.9833167319440905,8.17057182080553
2023-03-31 14:15:00+05:30,1610.0,1868820,-39293.92857142864,-0.16891731246856126,8.17057182080553,7.874623161945654
2023-03-31 15:15:00+05:30,1609.199951171875,680558,-38888.392857142724,-0.16875325655680387,7.874623161945654,8.829777273144504
2023-04-03 09:15:00+05:30,1612.4000244140625,0,-38888.392857142724,-0.16875325655680387,8.829777273144504,8.86320699771972
2023-04-03 10:15:00+05:30,1606.75,2943922,-111798.32142857136,-0.19824832785777147,8.86320699771972,8.367247468547067
2023-04-03 11:15:00+05:30,1607.5999755859375,4873749,-72485.39285714272,-0.18234462785444264,8.367247468547067,7.756063225512393
2023-04-03 12:15:00+05:30,1609.0,3605479,57344.25,-0.12982318601406218,7.756063225512393,7.964044433638918
2023-04-03 13:15:00+05:30,1610.9000244140625,3009433,56756.03571428545,-0.13006114293758875,7.964044433638918,7.1107764137025695
2023-04-03 14:15:00+05:30,1610.699951171875,3617747,42946.32142857136,-0.1356477415735219,7.1107764137025695,5.3263119252637425
2023-04-03 15:15:00+05:30,1610.550048828125,303581,-16384.46428571455,-0.1596494898850825,5.3263119252637425,12.939895257559458
2023-04-05 09:15:00+05:30,1651.5999755859375,0,-16384.46428571455,-0.1596494898850825,12.939895257559458,15.185438674686681
2023-04-05 10:15:00+05:30,1644.5,3601849,-12282.607142857276,-0.15799011960087722,15.185438674686681,16.681445321843572
2023-04-05 11:15:00+05:30,1645.25,3193428,16894.821428571362,-0.14618664711152934,16.681445321843572,18.69523357626048
2023-04-05 12:15:00+05:30,1653.8499755859375,2046741,83580.60714285728,-0.11920949814234653,18.69523357626048,19.579282059009188
2023-04-05 13:15:00+05:30,1648.300048828125,2414018,36056.464285714086,-0.13843497277322014,19.579282059009188,20.638918311784927
2023-04-05 14:15:00+05:30,1653.1500244140625,3744057,165163.89285714272,-0.08620569637956406,20.638918311784927,21.161555433330236
2023-04-05 15:15:00+05:30,1653.75,1017201,173956.82142857136,-0.08264859434640923,21.161555433330236,21.80937388674594
2023-04-06 09:15:00+05:30,1658.5,0,173956.82142857136,-0.08264859434640923,21.80937388674594,21.360049795256177
2023-04-06 10:15:00+05:30,1658.4000244140625,2437304,177142.28571428545,-0.08135994274470348,21.360049795256177,32.04007469288427
2023-04-06 11:15:00+05:30,1658.5999755859375,4717126,104470.32142857136,-0.11075874768371247,20.308942776170998,18.55215675811211
2023-04-06 12:15:00+05:30,1656.9000244140625,2697771,17773.678571428638,-0.1458311131726016,18.55215675811211,16.395693536043012
2023-04-06 13:15:00+05:30,1660.949951171875,5300512,75123.89285714272,-0.1226305876388847,16.395693536043012,13.155569547979349
2023-04-06 14:15:00+05:30,1665.5,3346263,60724.82142857136,-0.1284556055311648,13.155569547979349,6.683409107281605
2023-04-06 15:15:00+05:30,1666.3499755859375,517436,106437.21428571409,-0.10996305845181377,6.683409107281605,6.669354780234332
2023-04-10 09:15:00+05:30,1659.449951171875,0,106437.21428571409,-0.10996305845181377,6.669354780234332,5.970738301021122
2023-04-10 10:15:00+05:30,1662.199951171875,2075451,42310.25,-0.13590505868390476,5.970738301021122,5.217697720409109
2023-04-10 11:15:00+05:30,1665.0999755859375,2490839,-28253.96428571455,-0.16445119187089446,5.217697720409109,5.611061038137228
2023-04-10 12:15:00+05:30,1668.300048828125,1585154,-46245.64285714319,-0.17172956743216652,5.611061038137228,4.570127728998505
2023-04-10 13:15:00+05:30,1659.25,2780050,19637.107142857276,-0.1450772795088544,4.570127728998505,4.252949868022028
2023-04-10 14:15:00+05:30,1656.25,2928557,-76460.64285714272,-0.18395278033088217,4.252949868022028,3.8282600722360307
2023-04-10 15:15:00+05:30,1658.449951171875,0,-124812.21428571455,-0.20351298392376313,3.8282600722360307,3.962905049642927
2023-04-11 09:15:00+05:30,1665.9000244140625,4770238,45553.42857142864,-0.13459305927476609,3.962905049642927,3.9034531438376177
2023-04-11 10:15:00+05:30,1664.0,3494858,101416.71428571409,-0.11199405763625866,3.9034531438376177,5.855179715756426
2023-04-11 11:15:00+05:30,1660.1500244140625,3556677,65565.78571428591,-0.1264972359432327,3.8224852545636776,3.5233648777217477
2023-04-11 12:15:00+05:30,1662.25,2509348,91254.53571428591,-0.11610507773201689,3.5233648777217477,3.5004055893229933
2023-04-11 13:15:00+05:30,1663.0999755859375,3144625,-67565.67857142864,-0.18035440064560143,3.5004055893229933,3.401677394356561
2023-04-11 14:15:00+05:30,1662.9000244140625,2873711,-74746.67857142864,-0.1832594111313098,3.401677394356561,3.2224382702278405
2023-04-11 15:15:00+05:30,1663.300048828125,830938,-71187.85714285681,-0.18181972117632236,3.2224382702278405,4.683550027207964
2023-04-12 09:15:00+05:30,1675.449951171875,0,-71187.85714285681,-0.18181972117632236,4.683550027207964,6.223856889514489
2023-04-12 10:15:00+05:30,1678.800048828125,1944071,-21365.785714285914,-0.16166463972252626,6.223856889514489,7.45691804694798
2023-04-12 11:15:00+05:30,1679.8499755859375,2235752,-5383.571428571362,-0.1551991752907147,7.45691804694798,8.633282826890449
2023-04-12 12:15:00+05:30,1681.9000244140625,1560091,10206.571428571362,-0.14889231991211965,8.633282826890449,9.877844591749772
2023-04-12 13:15:00+05:30,1686.699951171875,1650060,-43222.78571428545,-0.1705066971220704,9.877844591749772,10.034783974200929
2023-04-12 14:15:00+05:30,1684.199951171875,1501975,-65047.142857142724,-0.17933554914043062,10.034783974200929,10.0821007364635
2023-04-12 15:15:00+05:30,1684.9000244140625,441073,-12965.928571428172,-0.15826655128380548,10.0821007364635,15.12315110469525
2023-04-13 09:15:00+05:30,1688.050048828125,0,-353697.2142857141,-0.2961064005817994,10.704766742459404,10.408721005712394
2023-04-13 10:15:00+05:30,1680.0,3152826,-403682.4285714284,-0.31632748004571526,10.408721005712394,9.79266785890509
2023-04-13 11:15:00+05:30,1685.5,1678767,-429306.0357142857,-0.32669328528616537,9.79266785890509,8.851589613435525
2023-04-13 12:15:00+05:30,1680.050048828125,1754671,-449529.3928571427,-0.3348744668146746,8.851589613435525,7.765556731358909
2023-04-13 13:15:00+05:30,1682.75,2430116,-398051.6071428573,-0.3140495806872484,7.765556731358909,6.989791260689755
2023-04-13 14:15:00+05:30,1693.6500244140625,5355669,-292533.39285714296,-0.2713631137699357,6.989791260689755,5.517872702576777
2023-04-13 15:15:00+05:30,1695.0,713136,-307937.10714285704,-0.27759455110719444,5.517872702576777,8.232800656189802
2023-04-17 09:15:00+05:30,1660.050048828125,0,-307937.10714285704,-0.27759455110719444,8.232800656189802,10.160760577878367
2023-04-17 10:15:00+05:30,1660.550048828125,2016796,-300647.64285714296,-0.27464566234724513,10.160760577878367,11.59518852296933
2023-04-17 11:15:00+05:30,1660.800048828125,1559758,-315680.0357142857,-0.2807268848615589,11.59518852296933,12.144265218335706
2023-04-17 12:15:00+05:30,1666.550048828125,1503285,-316813.7142857143,-0.2811855045715468,12.144265218335706,12.45443586203906
2023-04-17 13:15:00+05:30,1665.5,2515678,-245542.0,-0.2523531584728961,12.45443586203906,12.461016053786915
2023-04-17 14:15:00+05:30,1670.0,1735451,-186254.2142857141,-0.22836880543370494,12.461016053786915,12.52419329255148
2023-04-17 15:15:00+05:30,1666.0,773524,-190133.57142857136,-0.22993816529692845,12.52419329255148,11.987859769234968
2023-04-18 09:15:00+05:30,1672.3499755859375,0,-19767.928571428405,-0.1610182406479315,11.987859769234968,11.968262608304602
2023-04-18 10:15:00+05:30,1668.050048828125,2803515,-20027.892857142957,-0.16112340691668384,11.968262608304602,11.46341851971784
2023-04-18 11:15:00+05:30,1670.0,1129967,27440.321428571362,-0.1419205576982112,11.46341851971784,11.240873519575542
2023-04-18 12:15:00+05:30,1671.3499755859375,1356426,40170.03571428568,-0.1367708635776052,11.240873519575542,16.861310279363313
2023-04-18 13:15:00+05:30,1660.9000244140625,1630746,37139.28571428568,-0.13799692687374232,11.091696494919644,9.18234978133808
2023-04-18 14:15:00+05:30,1658.050048828125,3332384,-123762.25,-0.20308823009287327,9.18234978133808,4.874219650764857
2023-04-18 15:15:00+05:30,1660.050048828125,765420,-117687.75,-0.2006308444647664,4.874219650764857,4.763651420861454
2023-04-19 09:15:00+05:30,1661.699951171875,0,-117687.75,-0.2006308444647664,4.763651420861454,4.60087031620457
2023-04-19 10:15:00+05:30,1663.75,1784167,-128593.25,-0.20504256871652696,4.60087031620457,4.4175480092618145
2023-04-19 11:15:00+05:30,1666.699951171875,1182159,-117936.28571428568,-0.20073138740531407,4.4175480092618145,4.414673080459788
2023-04-19 12:15:00+05:30,1665.1500244140625,1533266,-114836.75,-0.199477497452546,4.414673080459788,4.481706514335084
2023-04-19 13:15:00+05:30,1662.800048828125,1973582,-165112.25,-0.2198160094528567,4.481706514335084,4.302693814103887
2023-04-19 14:15:00+05:30,1666.4000244140625,2282229,-153922.89285714296,-0.21528945328681637,4.302693814103887,4.362928992894863
2023-04-19 15:15:00+05:30,1668.0,1247036,-148885.0,-0.2132514179747602,4.362928992894863,4.285768000117129
2023-04-20 09:15:00+05:30,1671.699951171875,3173997,-35527.96428571432,-0.16739382468986702,4.285768000117129,4.3299460512605386
2023-04-20 10:15:00+05:30,1668.8499755859375,2749383,-24985.857142857043,-0.16312910782710954,4.3299460512605386,4.44380492952705
2023-04-20 11:15:00+05:30,1671.25,2504371,43700.0,-0.13534284752633433,4.44380492952705,4.36693263778879
2023-04-20 12:15:00+05:30,1670.550048828125,1897304,77240.10714285704,-0.12177449173441374,4.36693263778879,4.40160068987797
2023-04-20 13:15:00+05:30,1671.050048828125,2152859,124435.92857142864,-0.1026818366541157,4.40160068987797,4.057612581988433
2023-04-20 14:15:00+05:30,1672.699951171875,3449559,200880.92857142864,-0.07175668325208588,4.057612581988433,3.671376135426871
2023-04-20 15:15:00+05:30,1671.9000244140625,533070,190715.42857142864,-0.07586904700260369,3.671376135426871,3.2005825060359308
2023-04-21 09:15:00+05:30,1667.4000244140625,0,190715.42857142864,-0.07586904700260369,3.2005825060359308,2.950617437794106
2023-04-21 10:15:00+05:30,1666.800048828125,1758446,198105.0,-0.07287966077716285,2.950617437794106,2.900030658790447
2023-04-21 11:15:00+05:30,1668.25,1074061,207730.03571428568,-0.06898593710701698,2.900030658790447,4.350045988185671
2023-04-21 12:15:00+05:30,1665.449951171875,828048,181472.92857142864,-0.07960801920900386,2.872194590773432,2.3246125740962835
2023-04-21 13:15:00+05:30,1670.5999755859375,1136501,170937.75,-0.08386993317903732,2.3246125740962835,2.705066746102595
2023-04-21 14:15:00+05:30,1675.6500244140625,2146331,146556.46428571432,-0.09373316819575526,2.705066746102595,2.896057506904984
2023-04-21 15:15:00+05:30,1674.5999755859375,0,85108.32142857136,-0.11859147474460724,2.896057506904984,3.7332139833518454
2023-04-24 09:15:00+05:30,1679.300048828125,0,-141605.75,-0.21030666131439357,3.7332139833518454,3.8982016402077946
2023-04-24 10:15:00+05:30,1676.0,3942474,-97062.07142857136,-0.19228690733555728,3.8982016402077946,4.169324918851412
2023-04-24 11:15:00+05:30,1677.0999755859375,2826831,-134631.5,-0.20748528972548513,4.169324918851412,5.076071528664485
2023-04-24 12:15:00+05:30,1683.0,1614499,-164048.75,-0.21938577986762473,5.076071528664485,6.51786982857829
2023-04-24 13:15:00+05:30,1688.4000244140625,1668166,-200006.10714285728,-0.23393201291850357,6.51786982857829,7.608465723937437
2023-04-24 14:15:00+05:30,1688.949951171875,3057643,-218187.92857142864,-0.24128730910277832,7.608465723937437,8.264563206674259
2023-04-24 15:15:00+05:30,1688.0999755859375,655935,-205501.6785714284,-0.23615519807725005,8.264563206674259,7.910432351401484
2023-04-25 09:15:00+05:30,1680.800048828125,0,-205501.6785714284,-0.23615519807725005,7.910432351401484,7.352526033675661
2023-04-25 10:15:00+05:30,1675.0,3962216,-125877.0,-0.203943733633418,7.352526033675661,7.030251060499568
2023-04-25 11:15:00+05:30,1672.050048828125,3056797,-51204.357142857276,-0.17373557174850565,7.030251060499568,6.61225073554668
2023-04-25 12:15:00+05:30,1668.75,2698992,40801.42857142864,-0.136515439142206,6.61225073554668,6.791688667334281
2023-04-25 13:15:00+05:30,1668.800048828125,4256103,182111.5357142859,-0.07934967629767554,6.791688667334281,7.725945387021602
2023-04-25 14:15:00+05:30,1664.449951171875,5029114,289921.5714285716,-0.035736073148449315,7.725945387021602,8.572038583021671
2023-04-25 15:15:00+05:30,1663.5,1156782,375772.2142857141,-0.0010059495298999355,8.572038583021671,9.627455802102148
2023-04-26 09:15:00+05:30,1659.9000244140625,0,489129.24999999977,0.04485164375499323,9.627455802102148,14.441183703153222
2023-04-26 10:15:00+05:30,1668.5,2114385,381229.9642857143,0.001201935302069912,9.795280732594582,10.060275501968645
2023-04-26 11:15:00+05:30,1665.699951171875,1413158,319225.21428571455,-0.023881541778242754,10.060275501968645,9.75352595289023
2023-04-26 12:15:00+05:30,1670.300048828125,1646857,330481.0357142857,-0.019328098069113092,9.75352595289023,8.701014963187866
2023-04-26 13:15:00+05:30,1671.6500244140625,2098774,363170.3571428573,-0.006103920166217719,8.701014963187866,7.217140659812901
2023-04-26 14:15:00+05:30,1673.199951171875,1928686,336847.4642857143,-0.01675261530118194,7.217140659812901,5.252850484795052
2023-04-26 15:15:00+05:30,1671.800048828125,0,309033.17857142864,-0.028004640318935514,5.252850484795052,4.338240305447028
2023-04-27 09:15:00+05:30,1673.5,4197876,458957.3214285716,0.03264585502444836,4.338240305447028,4.039707209599103
2023-04-27 10:15:00+05:30,1671.0,4464406,398186.60714285704,0.008061596254919312,4.039707209599103,3.9296065308702492
2023-04-27 11:15:00+05:30,1668.4000244140625,3248156,334208.8571428573,-0.017820040648301394,3.9296065308702492,3.9762682425206393
2023-04-27 12:15:00+05:30,1670.800048828125,2464588,259017.85714285728,-0.048237899363090114,3.9762682425206393,4.347735580872618
2023-04-27 13:15:00+05:30,1675.25,3360963,115634.21428571455,-0.10624249287082765,4.347735580872618,4.995612220021374
2023-04-27 14:15:00+05:30,1680.0,4502763,-6120.571428571362,-0.15549732216830378,4.995612220021374,5.353320563416378
2023-04-27 15:15:00+05:30,1681.0,1626039,-30675.035714285914,-0.16543061505522097,5.353320563416378,4.271536447404478
2023-04-28 09:15:00+05:30,1675.5999755859375,0,-30675.035714285914,-0.16543061505522097,4.271536447404478,4.206514661779678
2023-04-28 10:15:00+05:30,1676.4000244140625,1003068,-5076.035714285448,-0.15507476441831108,4.206514661779678,3.627977655504322
2023-04-28 11:15:00+05:30,1675.0,2289615,76714.32142857136,-0.12198719372762298,3.627977655504322,3.6897852631850827
2023-04-28 12:15:00+05:30,1678.699951171875,2395374,102291.42857142864,-0.11164019965380502,3.6897852631850827,3.7437096414568902
2023-04-28 13:15:00+05:30,1678.5,2118729,87625.25,-0.11757327339496523,3.7437096414568902,4.839499080577518
2023-04-28 14:15:00+05:30,1686.699951171875,2445947,146418.75,-0.09378887930061976,4.839499080577518,5.528133611967993
2023-04-28 15:15:00+05:30,1687.1500244140625,704392,195001.8571428568,-0.07413500996789561,5.528133611967993,8.292200417951989
2023-05-02 09:15:00+05:30,1696.75,0,-104846.42857142864,-0.19543600065466316,7.5267946434990405,7.895285753166288
2023-05-02 10:15:00+05:30,1691.4000244140625,1946376,-212711.4285714284,-0.23907183912297292,7.895285753166288,8.101249452599907
2023-05-02 11:15:00+05:30,1695.3499755859375,1179941,-293410.5,-0.27171793976173203,8.101249452599907,7.801982506740932
2023-05-02 12:15:00+05:30,1691.8499755859375,2191733,-294783.75000000023,-0.27227347598920726,7.801982506740932,7.680591395745515
2023-05-02 13:15:00+05:30,1691.5,3337511,-263652.0357142857,-0.25967941437688613,7.680591395745515,7.564249087229328
2023-05-02 14:15:00+05:30,1686.0,3655125,-275126.57142857136,-0.26432133702953,7.564249087229328,7.485412559144126
2023-05-02 15:15:00+05:30,1687.25,0,-349958.57142857136,-0.29459396544709415,7.485412559144126,6.933763096333957
2023-05-03 09:15:00+05:30,1684.300048828125,1736381,-287944.9642857143,-0.26950690528742294,6.933763096333957,6.338836558326344
2023-05-03 10:15:00+05:30,1686.0,2066121,-210288.89285714296,-0.23809182357472028,6.338836558326344,5.568033986514173
2023-05-03 11:15:00+05:30,1681.8499755859375,3155798,-210655.8214285716,-0.2382402613058867,5.568033986514173,5.073406049291677
2023-05-03 12:15:00+05:30,1684.3499755859375,2039581,-250095.4642857141,-0.254195222460683,5.073406049291677,4.316470201772823
2023-05-03 13:15:00+05:30,1687.8499755859375,3545048,-199868.17857142864,-0.23387621512623524,4.316470201772823,6.474705302659235
2023-05-03 14:15:00+05:30,1693.75,1660354,-246398.6785714284,-0.2526997202655268,4.503776792468221,4.662074235332143
2023-05-03 15:15:00+05:30,1694.0,499650,-278867.74999999977,-0.26583479796518056,4.662074235332143,4.736573311963853
2023-05-04 09:15:00+05:30,1697.3499755859375,4426135,29132.642857142724,-0.1412359439264261,4.736573311963853,6.895121341823917
2023-05-04 10:15:00+05:30,1708.199951171875,3208783,164148.25,-0.08661656577793957,6.895121341823917,9.19757001918255
2023-05-04 11:15:00+05:30,1713.6500244140625,5590021,395515.92857142864,0.006981196693025965,9.19757001918255,11.258698806291193
2023-05-04 12:15:00+05:30,1716.300048828125,3331014,445949.3571428573,0.027383597309962898,11.258698806291193,12.580135630009575
2023-05-04 13:15:00+05:30,1715.050048828125,5479501,523286.57142857136,0.058669688165759376,12.580135630009575,15.154411314406412
2023-05-04 14:15:00+05:30,1729.3499755859375,4968646,600470.8214285718,0.0898938986631187,15.154411314406412,16.786492587349095
2023-05-04 15:15:00+05:30,1729.0,1419535,709241.3214285714,0.13389604920423287,16.786492587349095,21.36783847538812
2023-05-05 09:15:00+05:30,1650.0,0,585214.1071428573,0.08372192888489041,21.36783847538812,26.51589016368606
2023-05-05 10:15:00+05:30,1639.6500244140625,3505873,598667.6428571432,0.0891644386077497,26.51589016368606,30.70889810644846
2023-05-05 11:15:00+05:30,1636.949951171875,2759771,553588.7142857141,0.07092815394203461,30.70889810644846,33.94812129484539
2023-05-05 12:15:00+05:30,1638.300048828125,2975576,599724.0,0.08959177861285372,33.94812129484539,36.96520048099858
2023-05-05 13:15:00+05:30,1634.5999755859375,3770636,556840.75,0.07224373643053184,36.96520048099858,40.06955105628932
2023-05-05 14:15:00+05:30,1626.25,5272737,713911.3214285718,0.13578525669180552,40.06955105628932,42.28797448426185
2023-05-05 15:15:00+05:30,1627.0,1437091,754703.5714285714,0.1522874031875075,42.28797448426185,63.43196172639278
2023-05-08 09:15:00+05:30,1643.75,0,438551.07142857136,0.024390685796765982,42.61507671816339,41.73708366919036
2023-05-08 10:15:00+05:30,1647.25,2857297,380912.03571428545,0.001073320090580282,41.73708366919036,39.850976848622594
2023-05-08 11:15:00+05:30,1646.800048828125,2766944,122585.0,-0.10343061355263923,39.850976848622594,36.90367523181032
2023-05-08 12:15:00+05:30,1646.800048828125,2162247,40154.714285714086,-0.13677706172697945,36.90367523181032,33.08974693656156
2023-05-08 13:15:00+05:30,1646.5,3028149,-123893.21428571409,-0.2031412105445169,33.08974693656156,24.752952690797287
2023-05-08 14:15:00+05:30,1644.5,4008434,-205097.9642857141,-0.23599187900842533,24.752952690797287,7.589158581021491
2023-05-08 15:15:00+05:30,1646.5999755859375,502666,-288540.96428571455,-0.2697480118532888,7.589158581021491,7.6838097034373405
2023-05-09 09:15:00+05:30,1651.0,3187434,-112690.42857142864,-0.1986092219678363,7.6838097034373405,8.177838803495373
2023-05-09 10:15:00+05:30,1651.8499755859375,2650534,-194657.9642857141,-0.2317684686935952,8.177838803495373,8.487745188952093
2023-05-09 11:15:00+05:30,1652.5,2544728,-188194.25,-0.22915362984432314,8.487745188952093,12.73161778342814
2023-05-09 12:15:00+05:30,1652.0,2384648,-242727.21428571455,-0.25121446163192385,8.676761584537694,8.244029174281648
2023-05-09 13:15:00+05:30,1646.300048828125,3766182,-250943.0,-0.25453808559075025,8.244029174281648,6.277651602697547
2023-05-09 14:15:00+05:30,1644.0999755859375,6432036,-338553.1428571427,-0.289979999482187,6.277651602697547,3.2259415625383827
2023-05-09 15:15:00+05:30,1643.0,875094,-392104.5,-0.31164373072072127,3.2259415625383827,4.562554590579257
2023-05-10 09:15:00+05:30,1634.949951171875,4798691,-62646.42857142864,-0.17836436125946847,4.562554590579257,4.806482804288833
2023-05-10 10:15:00+05:30,1641.0,3687494,-20443.464285714086,-0.1612915226885206,4.806482804288833,4.810003703802877
2023-05-10 11:15:00+05:30,1645.3499755859375,4285896,134629.0,-0.09855831912430452,4.810003703802877,4.976476542584002
2023-05-10 12:15:00+05:30,1650.949951171875,2451250,186692.21428571455,-0.07749660300960148,4.976476542584002,5.176397373643937
2023-05-10 13:15:00+05:30,1651.800048828125,3406429,287750.5,-0.036614361028302025,5.176397373643937,5.297741613022046
2023-05-10 14:15:00+05:30,1651.949951171875,3509945,304240.6071428573,-0.02994343300150147,5.297741613022046,5.4498568748553
2023-05-10 15:15:00+05:30,1652.300048828125,1029562,355803.6428571427,-0.009084059735249644,5.4498568748553,8.17478531228295
2023-05-11 09:15:00+05:30,1656.0,0,128129.78571428545,-0.10118751918681201,5.82721532862825,6.046708103998609
2023-05-11 10:15:00+05:30,1655.0999755859375,3181944,177656.5357142859,-0.08115190742340048,6.046708103998609,5.9620589479799415
2023-05-11 11:15:00+05:30,1650.4000244140625,2061455,168076.89285714272,-0.08502726781183416,5.9620589479799415,6.293136491145292
2023-05-11 12:15:00+05:30,1656.5,2354635,188109.57142857136,-0.07692322362483715,6.293136491145292,6.527751819375098
2023-05-11 13:15:00+05:30,1655.6500244140625,2279717,135180.6071428568,-0.0983351712989333,6.527751819375098,6.4093408864493515
2023-05-11 14:15:00+05:30,1652.5999755859375,4254942,16023.714285714552,-0.1465390458560182,6.4093408864493515,6.223528476779801
2023-05-11 15:15:00+05:30,1654.949951171875,575985,25412.571428571362,-0.14274086615279905,6.223528476779801,4.4064489675452245
